time,throttle,steering,clutch,parkingbrake,brake,
0.010500000789762,0.013911198352704,-0.055601050433011,0,0,0,
0.02000000141561,0,-0.055561530600573,0,0,0,
0.030000002123415,0,-0.055445164719639,0,0,0,
0.044500002637506,0.010117361668046,-0.055293641846114,0,0,0,
0.058500003069639,0,-0.055194875939561,0,0,0,
0.072000003419816,0.0094155891572882,-0.055148500649939,0,0,0,
0.08600000385195,0,-0.055066955890461,0,0,0,
0.099000004120171,0.0091081075610007,-0.05550931992973,0,0,0,
0.1130000045523,0.018988896935022,-0.055143191839492,0,0,0,
0.12650000490248,0.028657724168718,-0.055408938743631,0,0,0,
0.14000000525266,0.038469245513577,-0.055409058785591,0,0,0,
0.15350000560284,0.048375537643892,-0.055297152241875,0,0,0,
0.1660000057891,0.057647141982421,-0.055234527704176,0,0,0,
0.17850000597537,0.066988348560665,-0.055386299549551,0,0,0,
0.19100000616163,0.076396622147373,-0.05548553024835,0,0,0,
0.20300000626594,0.085501298172698,-0.055342603118375,0,0,0,
0.21500000637025,0.094667489923124,-0.055397032138772,0,0,0,
0.22650000732392,0.10348821255923,-0.055429418676507,0,0,0,
0.2380000082776,0.11233031581684,-0.055443109093521,0,0,0,
0.24950000923127,0.12117830557217,-0.0554575634766,0,0,0,
0.26100001018494,0.13002259990545,-0.055539119215998,0,0,0,
0.27200001105666,0.13845487535784,-0.055418232148945,0,0,0,
0.28350001201034,0.14723102762613,-0.055330460796959,0,0,0,
0.29450001288205,0.15556849893092,-0.055144195673559,0,0,0,
0.30550001375377,0.16384115284821,-0.055163021815368,0,0,0,
0.31650001462549,0.17204509530303,-0.054942647347228,0,0,0,
0.32750001549721,0.18016806850405,-0.054870714463217,0,0,0,
0.33800001628697,0.18783801749635,-0.054569757229789,0,0,0,
0.34850001707673,0.19543315893963,-0.054390940258864,0,0,0,
0.35900001786649,0.20295482735512,-0.054463716183775,0,0,0,
0.36950001865625,0.21040205086927,-0.05452968648855,0,0,0,
0.37950001936406,0.21743210741932,-0.05475901788672,0,0,0,
0.39000002015382,0.22475469286547,-0.05465557845512,0,0,0,
0.40000002086163,0.23167901350068,-0.054894150821725,0,0,0,
0.41050002165139,0.23891149711026,-0.054851551313467,0,0,0,
0.42050002235919,0.24577228018413,-0.054775698519285,0,0,0,
0.43100002314895,0.25296007376979,-0.054784873120809,0,0,0,
0.4405000237748,0.25945772902181,-0.054519961447161,0,0,0,
0.45050002448261,0.26629805380388,-0.0543594067465,0,0,0,
0.46050002519041,0.27314507310188,-0.054273507179179,0,0,0,
0.47050002589822,0.28000962670268,-0.053986335797478,0,0,0,
0.48050002660602,0.28689975132072,-0.05355692950584,0,0,0,
0.49050002731383,0.29382745080604,-0.053363099401235,0,0,0,
0.50000002793968,0.30045035269174,-0.053390074685625,0,0,0,
0.51000002864748,0.30746304169808,-0.052963957266726,0,0,0,
0.52000002935529,0.31451968236568,-0.052656134055293,0,0,0,
0.53000003006309,0.32162660324053,-0.052556839040148,0,0,0,
0.5400000307709,0.32878390129086,-0.05227241612804,0,0,0,
0.54950003139675,0.33563029338316,-0.051805162342198,0,0,0,
0.55950003210455,0.34288995578995,-0.051668747389784,0,0,0,
0.5690000327304,0.34983901015177,-0.051334864603657,0,0,0,
0.57850003335625,0.3568406443583,-0.051047333133811,0,0,0,
0.5880000339821,0.36389746031967,-0.050808945649074,0,0,0,
0.5980000346899,0.37138036223145,-0.050439975886189,0,0,0,
0.60750003531575,0.37854168216177,-0.050468506214636,0,0,0,
0.6170000359416,0.38575640666686,-0.05016983284141,0,0,0,
0.62700003664941,0.39340772414802,-0.050045830806166,0,0,0,
0.63700003735721,0.40111931493546,-0.050082129294526,0,0,0,
0.64650003798306,0.40850409978719,-0.050014590829404,0,0,0,
0.65600003860891,0.41594194852251,-0.049956058310596,0,0,0,
0.66550003923476,0.42342570695039,-0.049874866224898,0,0,0,
0.67550003994256,0.43135439240659,-0.049819856551918,0,0,0,
0.68500004056841,0.43893911596562,-0.049707279802882,0,0,0,
0.69450004119426,0.44656858515108,-0.049721326560014,0,0,0,
0.70400004182011,0.45424088693861,-0.049750180795568,0,0,0,
0.71350004244596,0.46196085534351,-0.049705040620837,0,0,0,
0.72300004307181,0.46972208625593,-0.049603331481589,0,0,0,
0.73250004369766,0.47753400808255,-0.04950237704036,0,0,0,
0.7420000443235,0.48538794130456,-0.049522377446936,0,0,0,
0.75150004494935,0.49327568993487,-0.049481737676071,0,0,0,
0.7610000455752,0.50120330670006,-0.049395248157795,0,0,0,
0.77050004620105,0.50916235809494,-0.04933607581479,0,0,0,
0.77950004674494,0.51673522617074,-0.049275631555446,0,0,0,
0.78900004737079,0.52476116350072,-0.049141536375899,0,0,0,
0.79800004791468,0.53239581046484,-0.04899993636641,0,0,0,
0.80750004854053,0.54048546042185,-0.048852741398838,0,0,0,
