                simTime,               simFrame,               playerId,                 roadId,                 laneId,                  flags,                  roadS,                  roadT,             laneOffset,                 hdgRel,               pitchRel,                rollRel,               roadType,                  pathS,
+8.0000004172325134e-01,                     49,                      1,                      9,                      1,                    0x2,+7.6058129882812500e+02,+1.7500771284103394e+00,+7.7072741987649351e-05,+1.0603269765852019e-04,-3.8827757816761732e-03,-3.0819519452052191e-06,                      3,+7.0281755924224854e-01,
+8.1666670925915241e-01,                     50,                      1,                      9,                      1,                    0x2,+7.6055078125000000e+02,+1.7500804662704468e+00,+8.0491256085224450e-05,+1.0555586050031707e-04,-3.8826882373541594e-03,-3.1722120183985680e-06,                      3,+7.3332422971725464e-01,
+8.3333337679505348e-01,                     51,                      1,                      9,                      1,                    0x2,+7.6051965332031250e+02,+1.7500839233398438e+00,+8.3972925494890660e-05,+1.0507902334211394e-04,-3.8825962692499161e-03,-3.2626464872009819e-06,                      3,+7.6447975635528564e-01,
+8.5000004433095455e-01,                     52,                      1,                      9,                      1,                    0x2,+7.6048785400390625e+02,+1.7500874996185303e+00,+8.7516251369379461e-05,+1.0460218618391082e-04,-3.8824996445327997e-03,-3.3594210435694549e-06,                      3,+7.9628419876098633e-01,
+8.6666671186685562e-01,                     53,                      1,                      9,                      1,                    0x2,+7.6045538330078125e+02,+1.7500910758972168e+00,+9.1118374257348478e-05,+1.0412534902570769e-04,-3.8823974318802357e-03,-3.4440358831488993e-06,                      3,+8.2873743772506714e-01,
+8.8333337940275669e-01,                     54,                      1,                      9,                      1,                    0x2,+7.6042230224609375e+02,+1.7500947713851929e+00,+9.4777373305987567e-05,+1.0364851186750457e-04,-3.8822903297841549e-03,-3.5349914924154291e-06,                      3,+8.6183947324752808e-01,
+9.0000004693865776e-01,                     55,                      1,                      9,                      1,                    0x2,+7.6038854980468750e+02,+1.7500984668731689e+00,+9.8490971140563488e-05,+1.0317167470930144e-04,-3.8821778725832701e-03,-3.6261308196117170e-06,                      3,+8.9559036493301392e-01,
+9.1666671447455883e-01,                     56,                      1,                      9,                      1,                    0x2,+7.6035412597656250e+02,+1.7501002550125122e+00,+1.0020816989708692e-04,+7.2654096584301442e-05,-3.8820595946162939e-03,+2.1049721908639185e-05,                      3,+9.2999005317687988e-01,
+9.3333338201045990e-01,                     57,                      1,                      9,                      1,                    0x2,+7.6031909179687500e+02,+1.7500987052917480e+00,+9.8736323707271367e-05,+1.1618937605817337e-05,-3.8819354958832264e-03,+4.7552064643241465e-05,                      3,+9.6503847837448120e-01,
+9.5000004954636097e-01,                     58,                      1,                      9,                      1,                    0x2,+7.6028338623046875e+02,+1.7500928640365601e+00,+9.2863359896000475e-05,-7.9933794040698558e-05,-3.8818055763840675e-03,+7.4960749770980328e-05,                      3,+1.0007356405258179e+00,
+9.6666671708226204e-01,                     59,                      1,                      9,                      1,                    0x2,+7.6024700927734375e+02,+1.7500813007354736e+00,+8.1327780208084732e-05,-2.0200411381665617e-04,-3.8816691376268864e-03,+1.0317638952983543e-04,                      3,+1.0370814800262451e+00,
+9.8333338461816311e-01,                     60,                      1,                      9,                      1,                    0x2,+7.6021002197265625e+02,+1.7500628232955933e+00,+6.2821651226840913e-05,-3.5459198988974094e-04,-3.8815264124423265e-03,+1.3211471377871931e-04,                      3,+1.0740760564804077e+00,
+1.0000000521540642e+00,                     61,                      1,                      9,                      1,                    0x2,+7.6017242431640625e+02,+1.7500360012054443e+00,+3.5992692573927343e-05,-5.3722062148153782e-04,-3.8813771679997444e-03,+1.6171028255484998e-04,                      3,+1.1117192506790161e+00,
+1.0166667196899652e+00,                     62,                      1,                      9,                      1,                    0x2,+7.6013409423828125e+02,+1.7499994039535522e+00,+0.0000000000000000e+00,-7.4893631972372532e-04,-3.8812209386378527e-03,+1.9187656289432198e-04,                      3,+1.1500110626220703e+00,
+1.0333333872258663e+00,                     63,                      1,                      9,                      1,                    0x2,+7.6009515380859375e+02,+1.7499517202377319e+00,-4.8237852752208710e-05,-9.9021592177450657e-04,-3.8810577243566513e-03,+2.2253034694585949e-04,                      3,+1.1889514923095703e+00,
+1.0500000547617674e+00,                     64,                      1,                      9,                      1,                    0x2,+7.6005560302734375e+02,+1.7498915195465088e+00,-1.0852927516680211e-04,-1.2601057533174753e-03,-3.8808868266642094e-03,+2.5360262952744961e-04,                      3,+1.2285405397415161e+00,
+1.0666667222976685e+00,                     65,                      1,                      9,                      1,                    0x2,+7.6001531982421875e+02,+1.7498171329498291e+00,-1.8291566811967641e-04,-1.5576521400362253e-03,-3.8807084783911705e-03,+2.8500260668806732e-04,                      3,+1.2687780857086182e+00,
+1.0833333898335695e+00,                     66,                      1,                      9,                      1,                    0x2,+7.5997442626953125e+02,+1.7497271299362183e+00,-2.7291217702440917e-04,-1.8828550819307566e-03,-3.8805224467068911e-03,+3.1664490234106779e-04,                      3,+1.3096640110015869e+00,
+1.1000000573694706e+00,                     67,                      1,                      9,                      1,                    0x2,+7.5993292236328125e+02,+1.7496199607849121e+00,-3.8005557144060731e-04,-2.2342840675264597e-03,-3.8803287316113710e-03,+3.4845116897486150e-04,                      3,+1.3511984348297119e+00,
+1.1166667249053717e+00,                     68,                      1,                      9,                      1,                    0x2,+7.5989074707031250e+02,+1.7494940757751465e+00,-5.0590018508955836e-04,-2.6124159339815378e-03,-3.8801261689513922e-03,+3.8034078897908330e-04,                      3,+1.3933813571929932e+00,
+1.1333333924412727e+00,                     69,                      1,                      9,                      1,                    0x2,+7.5984790039062500e+02,+1.7493480443954468e+00,-6.5201311372220516e-04,-3.0153433326631784e-03,-3.8799152243882418e-03,+4.1222022264264524e-04,                      3,+1.4362125396728516e+00,
+1.1500000599771738e+00,                     70,                      1,                      9,                      1,                    0x2,+7.5980444335937500e+02,+1.7491800785064697e+00,-8.1997050438076258e-04,-3.4425894264131784e-03,-3.8796956650912762e-03,+4.4400413753464818e-04,                      3,+1.4796919822692871e+00,
+1.1666667275130749e+00,                     71,                      1,                      9,                      1,                    0x2,+7.5976031494140625e+02,+1.7489886283874512e+00,-1.0113543830811977e-03,-3.8932005409151316e-03,-3.8794674910604954e-03,+4.7561686369590461e-04,                      3,+1.5238196849822998e+00,
+1.1833333950489759e+00,                     72,                      1,                      9,                      1,                    0x2,+7.5971551513671875e+02,+1.7487722635269165e+00,-1.2277475325390697e-03,-4.3662232346832752e-03,-3.8792295381426811e-03,+5.0697039114311337e-04,                      3,+1.5685955286026001e+00,
+1.2000000625848770e+00,                     73,                      1,                      9,                      1,                    0x2,+7.5967010498046875e+02,+1.7485293149948120e+00,-1.4707306399941444e-03,-4.8611802048981190e-03,-3.8789822719991207e-03,+5.3798744920641184e-04,                      3,+1.6140196323394775e+00,
+1.2166667301207781e+00,                     74,                      1,                      9,                      1,                    0x2,+7.5962402343750000e+02,+1.7482581138610840e+00,-1.7418770585209131e-03,-5.3766411729156971e-03,-3.8787249941378832e-03,+5.6857813615351915e-04,                      3,+1.6600916385650635e+00,
+1.2333333976566792e+00,                     75,                      1,                      9,                      1,                    0x2,+7.5957733154296875e+02,+1.7479572296142578e+00,-2.0427508279681206e-03,-5.9121293015778065e-03,-3.8784579373896122e-03,+5.9867725940421224e-04,                      3,+1.7068116664886475e+00,
+1.2500000651925802e+00,                     76,                      1,                      9,                      1,                    0x2,+7.5952996826171875e+02,+1.7476251125335693e+00,-2.3749019019305706e-03,-6.4657372422516346e-03,-3.8781799376010895e-03,+6.2820781022310257e-04,                      3,+1.7541795969009399e+00,
+1.2666667327284813e+00,                     77,                      1,                      9,                      1,                    0x2,+7.5948193359375000e+02,+1.7472600936889648e+00,-2.7398616075515747e-03,-7.0369881577789783e-03,-3.8778916932642460e-03,+6.5707945032045245e-04,                      3,+1.8021954298019409e+00,
+1.2833334002643824e+00,                     78,                      1,                      9,                      1,                    0x2,+7.5943328857421875e+02,+1.7468608617782593e+00,-3.1391410157084465e-03,-7.6244515366852283e-03,-3.8775929715484381e-03,+6.8524363450706005e-04,                      3,+1.8508589267730713e+00,
+1.3000000678002834e+00,                     79,                      1,                      9,                      1,                    0x2,+7.5938397216796875e+02,+1.7464257478713989e+00,-3.5742269828915596e-03,-8.2276500761508942e-03,-3.8772826083004475e-03,+7.1262643905356526e-04,                      3,+1.9001702070236206e+00,
+1.3166667353361845e+00,                     80,                      1,                      9,                      1,                    0x2,+7.5933398437500000e+02,+1.7459534406661987e+00,-4.0465765632688999e-03,-8.8451541960239410e-03,-3.8769610691815615e-03,+7.3914031963795424e-04,                      3,+1.9501290321350098e+00,
+1.3333334028720856e+00,                     81,                      1,                      9,                      1,                    0x2,+7.5928338623046875e+02,+1.7454423904418945e+00,-4.5576184056699276e-03,-9.4755329191684723e-03,-3.8766278885304928e-03,+7.6475826790556312e-04,                      3,+2.0007352828979492e+00,
+1.3500000704079866e+00,                     82,                      1,                      9,                      1,                    0x2,+7.5923211669921875e+02,+1.7448912858963013e+00,-5.1087434403598309e-03,-1.0118309408426285e-02,-3.8762821350246668e-03,+7.8938156366348267e-04,                      3,+2.0519890785217285e+00,
+1.3666667379438877e+00,                     83,                      1,                      9,                      1,                    0x2,+7.5918023681640625e+02,+1.7442986965179443e+00,-5.7013090699911118e-03,-1.0771576315164566e-02,-3.8759245071560144e-03,+8.1298989243805408e-04,                      3,+2.1038899421691895e+00,
+1.3833334054797888e+00,                     84,                      1,                      9,                      1,                    0x2,+7.5912768554687500e+02,+1.7436633110046387e+00,-6.3366293907165527e-03,-1.1434856802225113e-02,-3.8755540736019611e-03,+8.3550449926406145e-04,                      3,+2.1564381122589111e+00,
+1.4000000730156898e+00,                     85,                      1,                      9,                      1,                    0x2,+7.5907446289062500e+02,+1.7429840564727783e+00,-7.0159789174795151e-03,-1.2106720358133316e-02,-3.8751708343625069e-03,+8.5689721163362265e-04,                      3,+2.2096333503723145e+00,
+1.4166667405515909e+00,                     86,                      1,                      9,                      1,                    0x2,+7.5902062988281250e+02,+1.7422593832015991e+00,-7.7405842021107674e-03,-1.2786213308572769e-02,-3.8747743237763643e-03,+8.7709451327100396e-04,                      3,+2.2634756565093994e+00,
+1.4333334080874920e+00,                     87,                      1,                      9,                      1,                    0x2,+7.5896612548828125e+02,+1.7414883375167847e+00,-8.5116252303123474e-03,-1.3472381979227066e-02,-3.8743640761822462e-03,+8.9607643894851208e-04,                      3,+2.3179647922515869e+00,
+1.4500000756233931e+00,                     88,                      1,                      9,                      1,                    0x2,+7.5891101074218750e+02,+1.7406697273254395e+00,-9.3302354216575623e-03,-1.4163795858621597e-02,-3.8739403244107962e-03,+9.1381173115223646e-04,                      3,+2.3731007575988770e+00,
+1.4666667431592941e+00,                     89,                      1,                      9,                      1,                    0x2,+7.5885522460937500e+02,+1.7398024797439575e+00,-1.0197491385042667e-02,-1.4859501272439957e-02,-3.8735019043087959e-03,+9.3023723457008600e-04,                      3,+2.4288833141326904e+00,
+1.4833334106951952e+00,                     90,                      1,                      9,                      1,                    0x2,+7.5879882812500000e+02,+1.7388855218887329e+00,-1.1114420369267464e-02,-1.5558544546365738e-02,-3.8730492815375328e-03,+9.4534823438152671e-04,                      3,+2.4853122234344482e+00,
+1.5000000782310963e+00,                     91,                      1,                      9,                      1,                    0x2,+7.5874176025390625e+02,+1.7379180192947388e+00,-1.2081992812454700e-02,-1.6259495168924332e-02,-3.8725819904357195e-03,+9.5910881645977497e-04,                      3,+2.5423877239227295e+00,
+1.5166667457669973e+00,                     92,                      1,                      9,                      1,                    0x2,+7.5868402099609375e+02,+1.7368988990783691e+00,-1.3101124204695225e-02,-1.6961399465799332e-02,-3.8720993325114250e-03,+9.7150710644200444e-04,                      3,+2.6001095771789551e+00,
+1.5333334133028984e+00,                     93,                      1,                      9,                      1,                    0x2,+7.5862567138671875e+02,+1.7358273267745972e+00,-1.4172672294080257e-02,-1.7664257436990738e-02,-3.8716013077646494e-03,+9.8251737654209137e-04,                      3,+2.6584773063659668e+00,
+1.5500000808387995e+00,                     94,                      1,                      9,                      1,                    0x2,+7.5856665039062500e+02,+1.7347025871276855e+00,-1.5297434292733669e-02,-1.8365684896707535e-02,-3.8710872177034616e-03,+9.9211838096380234e-04,                      3,+2.7174911499023438e+00,
+1.5666667483747005e+00,                     95,                      1,                      9,                      1,                    0x2,+7.5850695800781250e+02,+1.7335238456726074e+00,-1.6476148739457130e-02,-1.9065205007791519e-02,-3.8705572951585054e-03,+1.0002949275076389e-03,                      3,+2.7771511077880859e+00,
+1.5833334159106016e+00,                     96,                      1,                      9,                      1,                    0x2,+7.5844665527343750e+02,+1.7322905063629150e+00,-1.7709493637084961e-02,-1.9762340933084488e-02,-3.8700108416378498e-03,+1.0070576099678874e-03,                      3,+2.8374564647674561e+00,
+1.6000000834465027e+00,                     97,                      1,                      9,                      1,                    0x2,+7.5838568115234375e+02,+1.7310019731521606e+00,-1.8998084589838982e-02,-2.0455662161111832e-02,-3.8694476243108511e-03,+1.0123812826350331e-03,                      3,+2.8984076976776123e+00,
+1.6166667509824038e+00,                     98,                      1,                      9,                      1,                    0x2,+7.5832409667968750e+02,+1.7296575307846069e+00,-2.0342478528618813e-02,-2.1144215017557144e-02,-3.8688669446855783e-03,+1.0163115803152323e-03,                      3,+2.9600043296813965e+00,
+1.6333334185183048e+00,                     99,                      1,                      9,                      1,                    0x2,+7.5826190185546875e+02,+1.7282568216323853e+00,-2.1743167191743851e-02,-2.1827522665262222e-02,-3.8682688027620316e-03,+1.0187911102548242e-03,                      3,+3.0222461223602295e+00,
+1.6500000860542059e+00,                    100,                      1,                      9,                      1,                    0x2,+7.5819897460937500e+02,+1.7267993688583374e+00,-2.3200582712888718e-02,-2.2505108267068863e-02,-3.8676527328789234e-03,+1.0198786621913314e-03,                      3,+3.0851333141326904e+00,
+1.6666667535901070e+00,                    101,                      1,                      9,                      1,                    0x2,+7.5813543701171875e+02,+1.7252849340438843e+00,-2.4715093895792961e-02,-2.3175064474344254e-02,-3.8670185022056103e-03,+1.0195500217378139e-03,                      3,+3.1486654281616211e+00,
+1.6833334211260080e+00,                    102,                      1,                      9,                      1,                    0x2,+7.5807128906250000e+02,+1.7237130403518677e+00,-2.6287006214261055e-02,-2.3837391287088394e-02,-3.8663654122501612e-03,+1.0178313823416829e-03,                      3,+3.2128424644470215e+00,
+1.7000000886619091e+00,                    103,                      1,                      9,                      1,                    0x2,+7.5800646972656250e+02,+1.7220834493637085e+00,-2.7916569262742996e-02,-2.4491611868143082e-02,-3.8656934630125761e-03,+1.0147570865228772e-03,                      3,+3.2776641845703125e+00,
+1.7166667561978102e+00,                    104,                      1,                      9,                      1,                    0x2,+7.5794097900390625e+02,+1.7203960418701172e+00,-2.9603969305753708e-02,-2.5136295706033707e-02,-3.8650026544928551e-03,+1.0103194508701563e-03,                      3,+3.3431305885314941e+00,
+1.7333334237337112e+00,                    105,                      1,                      9,                      1,                    0x2,+7.5787487792968750e+02,+1.7186506986618042e+00,-3.1349323689937592e-02,-2.5770965963602066e-02,-3.8642915897071362e-03,+1.0045398958027363e-03,                      3,+3.4092414379119873e+00,
+1.7500000912696123e+00,                    106,                      1,                      9,                      1,                    0x2,+7.5780810546875000e+02,+1.7168473005294800e+00,-3.3152706921100616e-02,-2.6395622640848160e-02,-3.8635607343167067e-03,+9.9747208878397942e-04,                      3,+3.4759964942932129e+00,
+1.7666667588055134e+00,                    107,                      1,                      9,                      1,                    0x2,+7.5774072265625000e+02,+1.7149858474731445e+00,-3.5014115273952484e-02,-2.7009312063455582e-02,-3.8628091569989920e-03,+9.8912569228559732e-04,                      3,+3.5433957576751709e+00,
+1.7833334263414145e+00,                    108,                      1,                      9,                      1,                    0x2,+7.5767266845703125e+02,+1.7130664587020874e+00,-3.6933507770299911e-02,-2.7611080557107925e-02,-3.8620368577539921e-03,+9.7954168450087309e-04,                      3,+3.6114389896392822e+00,
+1.8000000938773155e+00,                    109,                      1,                      9,                      1,                    0x2,+7.5760400390625000e+02,+1.7110892534255981e+00,-3.8910768926143646e-02,-2.8200928121805191e-02,-3.8612433709204197e-03,+9.6874142764136195e-04,                      3,+3.6801261901855469e+00,
+1.8166667614132166e+00,                    110,                      1,                      9,                      1,                    0x2,+7.5753466796875000e+02,+1.7090542316436768e+00,-4.0945738554000854e-02,-2.8777901083230972e-02,-3.8604284636676311e-03,+9.5677835633978248e-04,                      3,+3.7494568824768066e+00,
+1.8333334289491177e+00,                    111,                      1,                      9,                      1,                    0x2,+7.5746466064453125e+02,+1.7069617509841919e+00,-4.3038196861743927e-02,-2.9342476278543472e-02,-3.8595914375036955e-03,+9.4365794211626053e-04,                      3,+3.8194313049316406e+00,
+1.8500000964850187e+00,                    112,                      1,                      9,                      1,                    0x2,+7.5739404296875000e+02,+1.7048121690750122e+00,-4.5187875628471375e-02,-2.9893223196268082e-02,-3.8587320595979691e-03,+9.2941737966611981e-04,                      3,+3.8900489807128906e+00,
+1.8666667640209198e+00,                    113,                      1,                      9,                      1,                    0x2,+7.5732281494140625e+02,+1.7026056051254272e+00,-4.7394447028636932e-02,-3.0430141836404800e-02,-3.8578496314585209e-03,+9.1412878828123212e-04,                      3,+3.9613099098205566e+00,
+1.8833334315568209e+00,                    114,                      1,                      9,                      1,                    0x2,+7.5725091552734375e+02,+1.7003424167633057e+00,-4.9657545983791351e-02,-3.0952755361795425e-02,-3.8569443859159946e-03,+8.9784269221127033e-04,                      3,+4.0332140922546387e+00,
+1.9000000990927219e+00,                    115,                      1,                      9,                      1,                    0x2,+7.5717834472656250e+02,+1.6980232000350952e+00,-5.1976747810840607e-02,-3.1461540609598160e-02,-3.8560156244784594e-03,+8.8055612286552787e-04,                      3,+4.1057610511779785e+00,
+1.9166667666286230e+00,                    116,                      1,                      9,                      1,                    0x2,+7.5710516357421875e+02,+1.6956484317779541e+00,-5.4351583123207092e-02,-3.1955067068338394e-02,-3.8550628814846277e-03,+8.6232891771942377e-04,                      3,+4.1789503097534180e+00,
+1.9333334341645241e+00,                    117,                      1,                      9,                      1,                    0x2,+7.5703131103515625e+02,+1.6932184696197510e+00,-5.6781545281410217e-02,-3.2433811575174332e-02,-3.8540854584425688e-03,+8.4322743350639939e-04,                      3,+4.2527828216552734e+00,
+1.9500001017004251e+00,                    118,                      1,                      9,                      1,                    0x2,+7.5695684814453125e+02,+1.6907339096069336e+00,-5.9266071766614914e-02,-3.2897297292947769e-02,-3.8530838210135698e-03,+8.2326214760541916e-04,                      3,+4.3272571563720703e+00,
+1.9666667692363262e+00,                    119,                      1,                      9,                      1,                    0x2,+7.5688177490234375e+02,+1.6881954669952393e+00,-6.1804570257663727e-02,-3.3345524221658707e-02,-3.8520563393831253e-03,+8.0250931205227971e-04,                      3,+4.4023742675781250e+00,
+1.9833334367722273e+00,                    120,                      1,                      9,                      1,                    0x2,+7.5680596923828125e+02,+1.6856036186218262e+00,-6.4396403729915619e-02,-3.3778015524148941e-02,-3.8510034792125225e-03,+7.8102009138092399e-04,                      3,+4.4781332015991211e+00,
+2.0000001043081284e+00,                    121,                      1,                      9,                      1,                    0x2,+7.5672961425781250e+02,+1.6829590797424316e+00,-6.7040890455245972e-02,-3.4194771200418472e-02,-3.8499250076711178e-03,+7.5878459028899670e-04,                      3,+4.5545339584350586e+00,
+2.0166667718440294e+00,                    122,                      1,                      9,                      1,                    0x2,+7.5665252685546875e+02,+1.6802626848220825e+00,-6.9737330079078674e-02,-3.4596268087625504e-02,-3.8488199934363365e-03,+7.3592702392488718e-04,                      3,+4.6315765380859375e+00,
+2.0333334393799305e+00,                    123,                      1,                      9,                      1,                    0x2,+7.5657482910156250e+02,+1.6775150299072266e+00,-7.2484970092773438e-02,-3.4981552511453629e-02,-3.8476879708468914e-03,+7.1244576247408986e-04,                      3,+4.7092604637145996e+00,
+2.0500001069158316e+00,                    124,                      1,                      9,                      1,                    0x2,+7.5649652099609375e+02,+1.6747169494628906e+00,-7.5283035635948181e-02,-3.5351101309061050e-02,-3.8465289399027824e-03,+6.8840844323858619e-04,                      3,+4.7875857353210449e+00,
+2.0666667744517326e+00,                    125,                      1,                      9,                      1,                    0x2,+7.5641754150390625e+02,+1.6718692779541016e+00,-7.8130722045898438e-02,-3.5704437643289566e-02,-3.8453422021120787e-03,+6.6385313402861357e-04,                      3,+4.8665523529052734e+00,
+2.0833334419876337e+00,                    126,                      1,                      9,                      1,                    0x2,+7.5633795166015625e+02,+1.6689728498458862e+00,-8.1027194857597351e-02,-3.6042515188455582e-02,-3.8441272918134928e-03,+6.3882092945277691e-04,                      3,+4.9461603164672852e+00,
+2.1000001095235348e+00,                    127,                      1,                      9,                      1,                    0x2,+7.5625769042968750e+02,+1.6660283803939819e+00,-8.3971589803695679e-02,-3.6364380270242691e-02,-3.8428839761763811e-03,+6.1339215608313680e-04,                      3,+5.0264086723327637e+00,
