                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,                accMask,               accSpeed,           batteryState,            batteryRate,       displayLightMask,              fuelGauge,
+1.4833334106951952e+00,                     90,                      1,                      0,+3.2650768756866455e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.5000000782310963e+00,                     91,                      1,                      0,+3.2418448477983475e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.5166667457669973e+00,                     92,                      1,                      0,+3.2144706696271896e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.5333334133028984e+00,                     93,                      1,                      0,+3.1831476837396622e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.5500000808387995e+00,                     94,                      1,                      0,+3.1480740755796432e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.5666667483747005e+00,                     95,                      1,                      0,+3.1094511970877647e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.5833334159106016e+00,                     96,                      1,                      0,+3.0674850568175316e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.6000000834465027e+00,                     97,                      1,                      0,+3.0224490910768509e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.6166667509824038e+00,                     98,                      1,                      0,+2.9745571315288544e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.6333334185183048e+00,                     99,                      1,                      0,+2.9239621013402939e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.6500000860542059e+00,                    100,                      1,                      0,+2.8708213940262794e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.6666667535901070e+00,                    101,                      1,                      0,+2.8154894709587097e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.6833334211260080e+00,                    102,                      1,                      0,+2.7580030262470245e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7000000886619091e+00,                    103,                      1,                      0,+2.6985958218574524e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7166667561978102e+00,                    104,                      1,                      0,+2.6375060901045799e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7333334237337112e+00,                    105,                      1,                      0,+2.5748470798134804e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7500000912696123e+00,                    106,                      1,                      0,+2.5108648464083672e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7666667588055134e+00,                    107,                      1,                      0,+2.4456165730953217e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7833334263414145e+00,                    108,                      1,                      0,+2.3793561384081841e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8000000938773155e+00,                    109,                      1,                      0,+2.3122770711779594e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8166667614132166e+00,                    110,                      1,                      0,+2.2443838417530060e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8333334289491177e+00,                    111,                      1,                      0,+2.1760063245892525e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8500000964850187e+00,                    112,                      1,                      0,+2.1070918068289757e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8666667640209198e+00,                    113,                      1,                      0,+2.0379127934575081e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8833334315568209e+00,                    114,                      1,                      0,+1.9686171784996986e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9000000990927219e+00,                    115,                      1,                      0,+1.8992273136973381e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9166667666286230e+00,                    116,                      1,                      0,+1.8298970535397530e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9333334341645241e+00,                    117,                      1,                      0,+1.7607195302844048e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9500001017004251e+00,                    118,                      1,                      0,+1.6918554902076721e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9666667692363262e+00,                    119,                      1,                      0,+1.6234042122960091e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9833334367722273e+00,                    120,                      1,                      0,+1.5554030425846577e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0000001043081284e+00,                    121,                      1,                      0,+1.4879569411277771e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0166667718440294e+00,                    122,                      1,                      0,+1.4212376438081264e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0333334393799305e+00,                    123,                      1,                      0,+1.3551619835197926e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0500001069158316e+00,                    124,                      1,                      0,+1.2899708934128284e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0666667744517326e+00,                    125,                      1,                      0,+1.2255858629941940e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0833334419876337e+00,                    126,                      1,                      0,+1.1621879413723946e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1000001095235348e+00,                    127,                      1,                      0,+1.0997669771313667e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1166667770594358e+00,                    128,                      1,                      0,+1.0383791290223598e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1333334445953369e+00,                    129,                      1,                      0,+9.7808241844177246e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1500001121312380e+00,                    130,                      1,                      0,+9.1893626376986504e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1666667796671391e+00,                    131,                      1,                      0,+8.6100194603204727e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1833334472030401e+00,                    132,                      1,                      0,+8.0421296879649162e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2000001147389412e+00,                    133,                      1,                      0,+7.4876178987324238e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2166667822748423e+00,                    134,                      1,                      0,+6.9452011957764626e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2333334498107433e+00,                    135,                      1,                      0,+6.4155366271734238e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2500001173466444e+00,                    136,                      1,                      0,+5.8999359607696533e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2666667848825455e+00,                    137,                      1,                      0,+5.3971442393958569e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2833334524184465e+00,                    138,                      1,                      0,+4.9078408628702164e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3000001199543476e+00,                    139,                      1,                      0,+4.4320696033537388e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3166667874902487e+00,                    140,                      1,                      0,+3.9698793552815914e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3333334550261497e+00,                    141,                      1,                      0,+3.5219653509557247e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3500001225620508e+00,                    142,                      1,                      0,+3.0870942864567041e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3666667900979519e+00,                    143,                      1,                      0,+2.6666074991226196e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3833334576338530e+00,                    144,                      1,                      0,+2.2592749446630478e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4000001251697540e+00,                    145,                      1,                      0,+1.8657939508557320e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4166667927056551e+00,                    146,                      1,                      0,+1.4855765039101243e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4333334602415562e+00,                    147,                      1,                      0,+1.1186738265678287e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4500001277774572e+00,                    148,                      1,                      0,+7.6578004518523812e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4666667953133583e+00,                    149,                      1,                      0,+4.2565495823509991e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4833334628492594e+00,                    150,                      1,                      0,+9.8343800345901400e-05,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5000001303851604e+00,                    151,                      1,                      0,-2.1545714116655290e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5166667979210615e+00,                    152,                      1,                      0,-5.1634153351187706e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5333334654569626e+00,                    153,                      1,                      0,-8.0555409658700228e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5500001329928637e+00,                    154,                      1,                      0,-1.0817681904882193e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5666668005287647e+00,                    155,                      1,                      0,-1.3455896405503154e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5833334680646658e+00,                    156,                      1,                      0,-1.5976341674104333e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6000001356005669e+00,                    157,                      1,                      0,-1.8378789536654949e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6166668031364679e+00,                    158,                      1,                      0,-2.0663056056946516e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6333334706723690e+00,                    159,                      1,                      0,-2.2835463751107454e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6500001382082701e+00,                    160,                      1,                      0,-2.4895963724702597e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6666668057441711e+00,                    161,                      1,                      0,-2.6844560634344816e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6833334732800722e+00,                    162,                      1,                      0,-2.8694204520434141e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7000001408159733e+00,                    163,                      1,                      0,-3.0432152561843395e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7166668083518744e+00,                    164,                      1,                      0,-3.2064998522400856e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7333334758877754e+00,                    165,                      1,                      0,-3.3605885691940784e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7500001434236765e+00,                    166,                      1,                      0,-3.5042238887399435e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7666668109595776e+00,                    167,                      1,                      0,-3.6387245636433363e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7833334784954786e+00,                    168,                      1,                      0,-3.7634959444403648e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.8000001460313797e+00,                    169,                      1,                      0,-3.8792770355939865e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.8166668135672808e+00,                    170,                      1,                      0,-3.9868592284619808e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.8333334811031818e+00,                    171,                      1,                      0,-4.0857666172087193e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.8500001486390829e+00,                    172,                      1,                      0,-4.1761770844459534e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.8666668161749840e+00,                    173,                      1,                      0,-4.2589302174746990e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.8833334837108850e+00,                    174,                      1,                      0,-4.3342374265193939e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.9000001512467861e+00,                    175,                      1,                      0,-4.4023208320140839e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.9166668187826872e+00,                    176,                      1,                      0,-4.4634169898927212e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.9333334863185883e+00,                    177,                      1,                      0,-4.5184195041656494e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.9500001538544893e+00,                    178,                      1,                      0,-4.5663048513233662e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.9666668213903904e+00,                    179,                      1,                      0,-4.6079908497631550e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.9833334889262915e+00,                    180,                      1,                      0,-4.6444130130112171e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+3.0000001564621925e+00,                    181,                      1,                      0,-4.6752314083278179e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+3.0166668239980936e+00,                    182,                      1,                      0,-4.7001154161989689e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
