                simTime,               simFrame,               playerId,                 roadId,                 laneId,                  flags,                  roadS,                  roadT,             laneOffset,                 hdgRel,               pitchRel,                rollRel,               roadType,                  pathS,
+8.2600004307925701e+01,                   4957,                      1,                     36,                      1,                    0x2,+4.4339900970458984e+01,+1.8603905439376831e+00,-1.4609469100832939e-02,+2.7567467186599970e-03,+3.2426387071609497e-02,+1.7833132296800613e-03,                      3,+8.1422222900390625e+02,
+8.2616670975461602e+01,                   4958,                      1,                     36,                      1,                    0x2,+4.4223499298095703e+01,+1.8606306314468384e+00,-1.4369321987032890e-02,+3.0240139458328485e-03,+3.2674167305231094e-02,+1.6242940910160542e-03,                      3,+8.1433862304687500e+02,
+8.2633337642997503e+01,                   4959,                      1,                     36,                      1,                    0x2,+4.4107017517089844e+01,+1.8609126806259155e+00,-1.4087316580116749e-02,+3.3024868462234735e-03,+3.2920368015766144e-02,+1.4689759118482471e-03,                      3,+8.1445513916015625e+02,
+8.2650004310533404e+01,                   4960,                      1,                     36,                      1,                    0x2,+4.3990455627441406e+01,+1.8612375259399414e+00,-1.3762422837316990e-02,+3.5902580711990595e-03,+3.3164992928504944e-02,+1.3165975688025355e-03,                      3,+8.1457165527343750e+02,
+8.2666670978069305e+01,                   4961,                      1,                     36,                      1,                    0x2,+4.3873813629150391e+01,+1.8616062402725220e+00,-1.3393703848123550e-02,+3.8868507836014032e-03,+3.3408030867576599e-02,+1.1666711652651429e-03,                      3,+8.1468835449218750e+02,
+8.2683337645605206e+01,                   4962,                      1,                     36,                      1,                    0x2,+4.3757087707519531e+01,+1.8620197772979736e+00,-1.2980281375348568e-02,+4.1917879134416580e-03,+3.3649481832981110e-02,+1.0185558348894119e-03,                      3,+8.1480505371093750e+02,
+8.2700004313141108e+01,                   4963,                      1,                     36,                      1,                    0x2,+4.3640281677246094e+01,+1.8624786138534546e+00,-1.2521332129836082e-02,+4.5041162520647049e-03,+3.3889338374137878e-02,+8.7188900215551257e-04,                      3,+8.1492187500000000e+02,
+8.2716670980677009e+01,                   4964,                      1,                     36,                      1,                    0x2,+4.3523395538330078e+01,+1.8629839420318604e+00,-1.2016074731945992e-02,+4.8231203109025955e-03,+3.4127600491046906e-02,+7.2630244540050626e-04,                      3,+8.1503875732421875e+02,
+8.2733337648212910e+01,                   4965,                      1,                     36,                      1,                    0x2,+4.3406429290771484e+01,+1.8635362386703491e+00,-1.1463738977909088e-02,+5.1490385085344315e-03,+3.4364260733127594e-02,+5.8127794181928039e-04,                      3,+8.1515570068359375e+02,
+8.2750004315748811e+01,                   4966,                      1,                     36,                      1,                    0x2,+4.3289379119873047e+01,+1.8641573190689087e+00,-1.0842667892575264e-02,+5.5698473006486893e-03,+3.4599307924509048e-02,+1.8504998297430575e-04,                      3,+8.1527276611328125e+02,
+8.2766670983284712e+01,                   4967,                      1,                     36,                      1,                    0x2,+4.3172248840332031e+01,+1.8648583889007568e+00,-1.0141628794372082e-02,+6.0857851058244705e-03,+3.4832738339900970e-02,-2.1145463688299060e-04,                      3,+8.1538989257812500e+02,
+8.2783337650820613e+01,                   4968,                      1,                     36,                      1,                    0x2,+4.3055038452148438e+01,+1.8656482696533203e+00,-9.3517061322927475e-03,+6.6873151808977127e-03,+3.5064544528722763e-02,-5.8035197434946895e-04,                      3,+8.1550708007812500e+02,
+8.2800004318356514e+01,                   4969,                      1,                     36,                      1,                    0x2,+4.2937744140625000e+01,+1.8665347099304199e+00,-8.4652313962578773e-03,+7.3634702712297440e-03,+3.5294719040393829e-02,-9.2059379676356912e-04,                      3,+8.1562438964843750e+02,
+8.2816670985892415e+01,                   4970,                      1,                     36,                      1,                    0x2,+4.2820369720458984e+01,+1.8675243854522705e+00,-7.4755549430847168e-03,+8.1056673079729080e-03,+3.5523258149623871e-02,-1.2343751732259989e-03,                      3,+8.1574176025390625e+02,
