                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,                accMask,               accSpeed,           batteryState,            batteryRate,       displayLightMask,              fuelGauge,
+1.6833334211260080e+00,                    102,                      1,                      0,+2.6630526408553123e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7000000886619091e+00,                    103,                      1,                      0,+2.6038318872451782e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7166667561978102e+00,                    104,                      1,                      0,+2.5427870452404022e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7333334237337112e+00,                    105,                      1,                      0,+2.4802237749099731e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7500000912696123e+00,                    106,                      1,                      0,+2.4161946028470993e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7666667588055134e+00,                    107,                      1,                      0,+2.3510130122303963e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7833334263414145e+00,                    108,                      1,                      0,+2.2847395390272141e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8000000938773155e+00,                    109,                      1,                      0,+2.2175027057528496e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8166667614132166e+00,                    110,                      1,                      0,+2.1495634689927101e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8333334289491177e+00,                    111,                      1,                      0,+2.0810583606362343e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8500000964850187e+00,                    112,                      1,                      0,+2.0120626315474510e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8666667640209198e+00,                    113,                      1,                      0,+1.9427197054028511e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8833334315568209e+00,                    114,                      1,                      0,+1.8731765449047089e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9000000990927219e+00,                    115,                      1,                      0,+1.8035840243101120e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9166667666286230e+00,                    116,                      1,                      0,+1.7340311780571938e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9333334341645241e+00,                    117,                      1,                      0,+1.6646107658743858e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9500001017004251e+00,                    118,                      1,                      0,+1.5955472365021706e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9666667692363262e+00,                    119,                      1,                      0,+1.5267462469637394e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9833334367722273e+00,                    120,                      1,                      0,+1.4585024677217007e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0000001043081284e+00,                    121,                      1,                      0,+1.3907273299992085e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0166667718440294e+00,                    122,                      1,                      0,+1.3236564584076405e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0333334393799305e+00,                    123,                      1,                      0,+1.2572708539664745e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0500001069158316e+00,                    124,                      1,                      0,+1.1917468160390854e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0666667744517326e+00,                    125,                      1,                      0,+1.1270055547356606e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0833334419876337e+00,                    126,                      1,                      0,+1.0632275603711605e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1000001095235348e+00,                    127,                      1,                      0,+1.0004028677940369e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1166667770594358e+00,                    128,                      1,                      0,+9.3865161761641502e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1333334445953369e+00,                    129,                      1,                      0,+8.7796719744801521e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1500001121312380e+00,                    130,                      1,                      0,+8.1840902566909790e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1666667796671391e+00,                    131,                      1,                      0,+7.6003805734217167e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1833334472030401e+00,                    132,                      1,                      0,+7.0285219699144363e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2000001147389412e+00,                    133,                      1,                      0,+6.4697931520640850e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2166667822748423e+00,                    134,                      1,                      0,+5.9229116886854172e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2333334498107433e+00,                    135,                      1,                      0,+5.3891767747700214e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2500001173466444e+00,                    136,                      1,                      0,+4.8686135560274124e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2666667848825455e+00,                    137,                      1,                      0,+4.3618958443403244e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2833334524184465e+00,                    138,                      1,                      0,+3.8677752017974854e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3000001199543476e+00,                    139,                      1,                      0,+3.3875806257128716e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3166667874902487e+00,                    140,                      1,                      0,+2.9213628731667995e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3333334550261497e+00,                    141,                      1,                      0,+2.4685293901711702e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3500001225620508e+00,                    142,                      1,                      0,+2.0291337277740240e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3666667900979519e+00,                    143,                      1,                      0,+1.6038769390434027e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3833334576338530e+00,                    144,                      1,                      0,+1.1921727564185858e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4000001251697540e+00,                    145,                      1,                      0,+7.9407705925405025e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4166667927056551e+00,                    146,                      1,                      0,+4.0964578511193395e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4333334602415562e+00,                    147,                      1,                      0,+3.8288646464934573e-05,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4500001277774572e+00,                    148,                      1,                      0,-3.1930010300129652e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4666667953133583e+00,                    149,                      1,                      0,-6.6371564753353596e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4833334628492594e+00,                    150,                      1,                      0,-9.9555985070765018e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5000001303851604e+00,                    151,                      1,                      0,-1.3141512172296643e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5166667979210615e+00,                    152,                      1,                      0,-1.6194555209949613e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
