time,vehicle x-position,vehicle y-position,vehicle z-position,velocity (m/s),revolutions per minute,roll (radians),pitch (radians),yaw (radians),water temperature (Celsius),velocity (m/s),rotation of the steering wheel,throttle,brake,clutch,airspeed,airflow speed,altitude,reverse,throttle,
0.0090000005438924,1299.864635251,841.95786343792,1.1000675202231,0.86439731288901,1385.3516406027,0.0025814757682383,-0.003048240672797,-1.7925870418549,80.04327856004,0.86439731288901,25.43273833899,0.19546542393201,0,0.61930705134383,1.18151380793,1.3502646365028,1.1412599439924,0,0.19546542393201,
0.017500001005828,1299.8639882075,841.95801081348,1.0927536912786,0.7690734312382,1406.3286125315,0.0028523514047265,-0.0036409203894436,-1.7926161289215,80.044512959084,0.7690734312382,25.380298680045,0.20077792422072,0,0.6055320606919,1.0990257436096,1.2847248060116,1.1316351696257,0,0.20077792422072,
0.026500001549721,1299.8632394138,841.9581690809,1.086734902754,0.66100109002768,1425.3344958053,0.0030924854800105,-0.0043810377828777,-1.7925510406494,80.045765476938,0.66100109002768,25.38370466352,0.20640292456065,0,0.59339387125576,1.0114208121347,1.2129380140788,1.1227204405788,0,0.20640292456065,
0.040000001899898,1299.8623140222,841.95826682628,1.0816881568899,0.48633743543788,1444.650040524,0.0032598813995719,-0.0054158638231456,-1.7924867868423,80.047210667695,0.48633743543788,25.392673672614,0.21484042477951,0,0.58223373531828,0.90640414033313,1.1317044285208,1.1145614308932,0,0.21484042477951,
0.053000002168119,1299.8607511646,841.95831491827,1.0777414705735,0.18653941014368,1472.8265710088,0.0029765246436,-0.0071796202100813,-1.7922563552856,80.049512818387,0.18653941014368,25.350530218683,0.22296542494715,0,0.56420338193854,0.76243119457546,1.0208120296216,1.1072112260516,0,0.22296542494715,
0.065500002354383,1299.8589911454,841.95848675349,1.0773927706869,0.15802412197906,1498.0668147896,0.0028777385596186,-0.0090848645195365,-1.792264342308,80.051728786611,0.15802412197906,25.30602992328,0.23077792506357,0,0.54849027269093,0.64154978211072,0.88645087677763,1.1012405823274,0,0.23077792506357,
0.078000002540648,1299.8571002923,841.95868069627,1.0796331687598,0.33075976306009,1520.902938079,0.0025405331980437,-0.011068980209529,-1.7921334505081,80.054117128,0.33075976306009,25.164655980287,0.23859042517998,0,0.53480277143457,0.57939177843211,0.74282772937239,1.0968905266606,0,0.23859042517998,
0.090500002726912,1299.8548657597,841.95913349272,1.0849472071568,0.58678627466277,1542.1531910315,0.0023835133761168,-0.012779165990651,-1.7921298742294,80.056735960964,0.58678627466277,25.166965751334,0.2464029252964,0,0.5226030063195,0.580870676774,0.6323070384965,1.0944466492719,0,0.2464029252964,
0.10250000283122,1299.8521397735,841.95963622509,1.0929377687571,0.73353722495233,1562.3480672379,0.0021143541671336,-0.013889999128878,-1.7921240329742,80.059542433191,0.73353722495233,25.101053176476,0.25390292536159,0,0.51127224068567,0.61140399276274,0.58160134616738,1.0940757434516,0,0.25390292536159,
0.11450000293553,1299.8489308034,841.96036945496,1.1015144142148,0.78836230091844,1580.8663300192,0.0021290611475706,-0.014554105699062,-1.7920391559601,80.062405398276,0.78836230091844,25.121777832081,0.26140292542678,0,0.5013714966472,0.64679564713683,0.57130124142365,1.0954906257748,0,0.26140292542678,
0.1260000038892,1299.8451711939,841.96130938937,1.1104875547171,0.8436693589033,1598.332013771,0.0021555554121733,-0.014640076085925,-1.7919644117355,80.065447427085,0.8436693589033,25.140432715278,0.26859042602283,0,0.49237332971927,0.68617038869259,0.5847583569733,1.0984127929019,0,0.26859042602283,
0.13750000484288,1299.8412084546,841.96224614832,1.1197219272435,0.90154056938947,1614.4798077605,0.0020341300405562,-0.014276509173214,-1.791974902153,80.068496155806,0.90154056938947,25.130765880202,0.27577792661888,0,0.48447824651705,0.7292444264364,0.61254444183093,1.1025923339691,0,0.27577792661888,
0.1485000057146,1299.8369213999,841.96329493753,1.1292505443853,0.91017277552263,1630.7431814621,0.0019559680949897,-0.013650930486619,-1.7920866012573,80.071692781751,0.91017277552263,25.131380872948,0.2826529271637,0,0.47634328140485,0.76543009324644,0.64765477944359,1.1078419803116,0,0.2826529271637,
0.15950000658631,1299.8324532647,841.96428081126,1.1379618330393,0.88019607735326,1645.5130525207,0.001804742962122,-0.0129425060004,-1.7920767068863,80.074856045992,0.88019607735326,25.182050718141,0.28952792770852,0,0.46949272984968,0.78838329349974,0.68191820994175,1.1137897347238,0,0.28952792770852,
0.17050000745803,1299.8273974553,841.96537306577,1.1460468231526,0.8699250366867,1658.8578694323,0.0015189483528957,-0.011976121924818,-1.7921073436737,80.078142409222,0.8699250366867,25.309471892024,0.29640292825335,0,0.46408098402686,0.80469165114577,0.7111903239501,1.1201694706938,0,0.29640292825335,
0.18100000824779,1299.8220191295,841.96661387261,1.1538393381052,0.86574696753034,1672.0766000105,0.0012999632162973,-0.010854366235435,-1.7922052145004,80.081516692937,0.86574696753034,25.364532242923,0.30296542874695,0,0.45867605307433,0.81690271590563,0.73540417823891,1.1268333276002,0,0.30296542874695,
0.19200000911951,1299.8166040383,841.96759737247,1.1609210526804,0.84410582813231,1684.8779669141,0.00090205727610737,-0.0096775600686669,-1.7921459674835,80.084817460216,0.84410582813231,25.435079677709,0.30984042929177,0,0.45362788672978,0.82234334067037,0.75415545681079,1.1335864607405,0,0.30984042929177,
