                simTime,               simFrame,               objectId,               category,                   type,                vismask,                   name,                   dimX,                   dimY,                   dimZ,                   offX,                   offY,                   offZ,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,               distance,
+2.6466668047010899e+01,                   1589,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.2924182148987867e+01,-1.7312626684786206e+01,+1.1707420449803521e+02,+2.4496953487396240e+00,+6.6154105588793755e-03,+3.3540469303261489e-05,                    0x3,                      0,                      0,-1.1146932601928711e+01,+9.2354679107666016e+00,-9.5762476325035095e-02,+3.4659795346669853e-04,+1.1484351853141561e-04,-3.2433779324492207e-06,                    0x3,                      0,                      0,+2.8937272727489471e-02,-3.0491048470139503e-02,+2.7609901735559106e-04,-3.2514799386262894e-05,-1.3188836419431027e-05,-3.8219001726247370e-04,                    0x1,                      0,                      0,+2.8805834960937500e+02,
+2.6483334714546800e+01,                   1590,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.2738403502351296e+01,-1.7158706976162794e+01,+1.1707262464506722e+02,+2.4497010707855225e+00,+6.6173174418509007e-03,+3.3597196306800470e-05,                    0x3,                      0,                      0,-1.1146450996398926e+01,+9.2349605560302734e+00,-9.5785491168498993e-02,+3.4720083931460977e-04,+1.1442237155279145e-04,+3.4036324905173387e-06,                    0x3,                      0,                      0,+2.8824301436543465e-02,-3.0408155173063278e-02,+2.7525279438123107e-04,+3.6173147236695513e-05,-2.5268816898460500e-05,+3.9882061537355185e-04,                    0x1,                      0,                      0,+2.8829962158203125e+02,
+2.6500001382082701e+01,                   1591,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.2552632857221511e+01,-1.7004795716364629e+01,+1.1707104435049509e+02,+2.4497070312500000e+00,+6.6192178055644035e-03,+3.3656648156465963e-05,                    0x3,                      0,                      0,-1.1145971298217773e+01,+9.2344541549682617e+00,-9.5808409154415131e-02,+3.4783183946274221e-04,+1.1400687071727589e-04,+3.5670620945893461e-06,                    0x3,                      0,                      0,+2.8710449114441872e-02,-3.0325064435601234e-02,+2.7440043049864471e-04,+3.7860005249967799e-05,-2.4930048311944120e-05,+9.8057753348257393e-06,                    0x1,                      0,                      0,+2.8854086303710938e+02,
+2.6516668049618602e+01,                   1592,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.2366870187392408e+01,-1.6850892887055686e+01,+1.1706946361618009e+02,+2.4497127532958984e+00,+6.6211116500198841e-03,+3.3718461054377258e-05,                    0x3,                      0,                      0,-1.1145494461059570e+01,+9.2339496612548828e+00,-9.5831252634525299e-02,+3.4848728682845831e-04,+1.1362302029738203e-04,+3.7088254885020433e-06,                    0x3,                      0,                      0,+2.8595995157957077e-02,-3.0241934582591057e-02,+2.7354405028745532e-04,+3.9326838304987177e-05,-2.3031023374642245e-05,+8.5058036347618327e-06,                    0x1,                      0,                      0,+2.8878210449218750e+02,
+2.6533334717154503e+01,                   1593,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.2181115460147964e+01,-1.6696998452912048e+01,+1.1706788244386317e+02,+2.4497184753417969e+00,+6.6229994408786297e-03,+3.3674023143248633e-05,                    0x3,                      0,                      0,-1.1145018577575684e+01,+9.2334461212158203e+00,-9.5854021608829498e-02,+3.4804450115188956e-04,+1.1327007086947560e-04,-2.6664247343433090e-06,                    0x3,                      0,                      0,+2.8491543605923653e-02,-3.0146451666951180e-02,+2.7268569101579487e-04,-2.6567138775135390e-05,-2.1176963855396025e-05,-3.8251499063335359e-04,                    0x1,                      0,                      0,+2.8902334594726562e+02,
+2.6550001384690404e+01,                   1594,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.1995368646370409e+01,-1.6543112399277842e+01,+1.1706630083626791e+02,+2.4497244358062744e+00,+6.6248825751245022e-03,+3.3740336220944300e-05,                    0x3,                      0,                      0,-1.1144544601440430e+01,+9.2329444885253906e+00,-9.5876738429069519e-02,+3.4874639823101461e-04,+1.1298929166514426e-04,+3.9787178138794843e-06,                    0x3,                      0,                      0,+2.8376938775181770e-02,-3.0064076185226440e-02,+2.7183021302334964e-04,+4.2113821109523997e-05,-1.6846752259880304e-05,+3.9870853652246296e-04,                    0x1,                      0,                      0,+2.8926455688476562e+02,
+2.6566668052226305e+01,                   1595,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.1809629707484099e+01,-1.6389234697966256e+01,+1.1706471879043855e+02,+2.4497301578521729e+00,+6.6267577931284904e-03,+3.3809246815508232e-05,                    0x3,                      0,                      0,-1.1144072532653809e+01,+9.2324438095092773e+00,-9.5899358391761780e-02,+3.4947515814565122e-04,+1.1251906835241243e-04,+4.1346766010974534e-06,                    0x3,                      0,                      0,+2.8261043131351471e-02,-2.9981134459376335e-02,+2.7096492704004049e-04,+4.3725591240217909e-05,-2.8213396944920532e-05,+9.3575263235834427e-06,                    0x1,                      0,                      0,+2.8950576782226562e+02,
+2.6583334719762206e+01,                   1596,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.1623898622785497e+01,-1.6235365323989797e+01,+1.1706313631146413e+02,+2.4497358798980713e+00,+6.6286283545196056e-03,+3.3771899325074628e-05,                    0x3,                      0,                      0,-1.1143603324890137e+01,+9.2319450378417969e+00,-9.5921918749809265e-02,+3.4910553949885070e-04,+1.1223209730815142e-04,-2.2407605229091132e-06,                    0x3,                      0,                      0,+2.8155656531453133e-02,-2.9886262491345406e-02,+2.7010205667465925e-04,-2.2177116989041679e-05,-1.7218262655660510e-05,-3.8252619560807943e-04,                    0x1,                      0,                      0,+2.8974694824218750e+02,
+2.6600001387298107e+01,                   1597,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.1438175350728990e+01,-1.6081504252767978e+01,+1.1706155339741686e+02,+2.4497418403625488e+00,+6.6304919309914112e-03,+3.3845186408143491e-05,                    0x3,                      0,                      0,-1.1143135070800781e+01,+9.2314472198486328e+00,-9.5944382250308990e-02,+3.4987952676601708e-04,+1.1180399451404810e-04,+4.3972845560347196e-06,                    0x3,                      0,                      0,+2.8038989752531052e-02,-2.9803538694977760e-02,+2.6923220138996840e-04,+4.6439232392003760e-05,-2.5686165827210061e-05,+3.9828268927522004e-04,                    0x1,                      0,                      0,+2.8998812866210938e+02,
+2.6616668054834008e+01,                   1598,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.1252459864792215e+01,-1.5927651466482267e+01,+1.1705997005495271e+02,+2.4497475624084473e+00,+6.6323522478342056e-03,+3.3921118301805109e-05,                    0x3,                      0,                      0,-1.1142668724060059e+01,+9.2309513092041016e+00,-9.5966830849647522e-02,+3.5068084252998233e-04,+1.1163273302372545e-04,+4.5558581405202858e-06,                    0x3,                      0,                      0,+2.7923334389925003e-02,-2.9722165316343307e-02,+2.6837253244593740e-04,+4.8078942199936137e-05,-1.0275688509864267e-05,+9.5144141596392728e-06,                    0x1,                      0,                      0,+2.9022930908203125e+02,
+2.6633334722369909e+01,                   1599,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.1066752131964705e+01,-1.5773806930308364e+01,+1.1705838627647343e+02,+2.4497535228729248e+00,+6.6342032514512539e-03,+3.3890595659613609e-05,                    0x3,                      0,                      0,-1.1142204284667969e+01,+9.2304573059082031e+00,-9.5989145338535309e-02,+3.5038156784139574e-04,+1.1105426528956741e-04,-1.8313459122509812e-06,                    0x3,                      0,                      0,+2.7815952897071838e-02,-2.9626971110701561e-02,+2.6749577955342829e-04,-1.7956479496206157e-05,-3.4708064049482346e-05,-3.8323222543112934e-04,                    0x1,                      0,                      0,+2.9047045898437500e+02,
+2.6650001389905810e+01,                   1600,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.0881052122628269e+01,-1.5619970629912256e+01,+1.1705680207085750e+02,+2.4497594833374023e+00,+6.6360505297780037e-03,+3.3970663935178891e-05,                    0x3,                      0,                      0,-1.1141741752624512e+01,+9.2299642562866211e+00,-9.6011422574520111e-02,+3.5122563713230193e-04,+1.1083705612691119e-04,+4.8040842557384167e-06,                    0x3,                      0,                      0,+2.7698924764990807e-02,-2.9545269906520844e-02,+2.6662612799555063e-04,+5.0644153816392645e-05,-1.3032548849878367e-05,+3.9812579052522779e-04,                    0x1,                      0,                      0,+2.9071160888671875e+02,
+2.6666668057441711e+01,                   1601,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.0695359803663038e+01,-1.5466142530641132e+01,+1.1705521743460696e+02,+2.4497652053833008e+00,+6.6378903575241566e-03,+3.3944626920856535e-05,                    0x3,                      0,                      0,-1.1141281127929688e+01,+9.2294721603393555e+00,-9.6033610403537750e-02,+3.5097266663797200e-04,+1.1040512617910281e-04,-1.5622006230842089e-06,                    0x3,                      0,                      0,+2.7591269463300705e-02,-2.9450723901391029e-02,+2.6574920048005879e-04,-1.5178228750301059e-05,-2.5915795049513690e-05,-3.8197706453502178e-04,                    0x1,                      0,                      0,+2.9095275878906250e+02,
+2.6683334724977612e+01,                   1602,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.0509675151155683e+01,-1.5312322611413514e+01,+1.1705363237131031e+02,+2.4497711658477783e+00,+6.6397255286574364e-03,+3.3920616260729730e-05,                    0x3,                      0,                      0,-1.1140822410583496e+01,+9.2289829254150391e+00,-9.6055731177330017e-02,+3.5074053448624909e-04,+1.1008622823283076e-04,-1.4407956996365101e-06,                    0x3,                      0,                      0,+2.7483539655804634e-02,-2.9356511309742928e-02,+2.6487256400287151e-04,-1.3927928193879779e-05,-1.9133874957333319e-05,+7.2842949521145783e-06,                    0x1,                      0,                      0,+2.9119387817382812e+02,
+2.6700001392513514e+01,                   1603,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.0323998123167648e+01,-1.5158510848076215e+01,+1.1705204687970821e+02,+2.4497768878936768e+00,+6.6415527835488319e-03,+3.4007513022515923e-05,                    0x3,                      0,                      0,-1.1140365600585938e+01,+9.2284936904907227e+00,-9.6077762544155121e-02,+3.5165518056601286e-04,+1.0965778346871957e-04,+5.2138725550321396e-06,                    0x3,                      0,                      0,+2.7364499866962433e-02,-2.9274474829435349e-02,+2.6398885529488325e-04,+5.4878761147847399e-05,-2.5706684027682059e-05,+3.9928007754497230e-04,                    0x1,                      0,                      0,+2.9143499755859375e+02,
+2.6716668060049415e+01,                   1604,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+4.0138328698551675e+01,-1.5004707216284727e+01,+1.1705046096539940e+02,+2.4497828483581543e+00,+6.6433767788112164e-03,+3.3988490031333640e-05,                    0x3,                      0,                      0,-1.1139910697937012e+01,+9.2280073165893555e+00,-9.6099756658077240e-02,+3.5147453309036791e-04,+1.0943674715235829e-04,-1.1413926586101297e-06,                    0x3,                      0,                      0,+2.7256442233920097e-02,-2.9180964455008507e-02,+2.6311204419471323e-04,-1.0838847629202064e-05,-1.3262178072181996e-05,-3.8131588371470571e-04,                    0x1,                      0,                      0,+2.9167611694335938e+02,
+2.6733334727585316e+01,                   1605,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.9952666835326113e+01,-1.4850911692084367e+01,+1.1704887462516000e+02,+2.4497885704040527e+00,+6.6451937891542912e-03,+3.4080036130035296e-05,                    0x3,                      0,                      0,-1.1139457702636719e+01,+9.2275209426879883e+00,-9.6121661365032196e-02,+3.5243728780187666e-04,+1.0901400673901662e-04,+5.4929168982198462e-06,                    0x3,                      0,                      0,+2.7137149125337601e-02,-2.9099626466631889e-02,+2.6222853921353817e-04,+5.7765279052546248e-05,-2.5364422981510870e-05,+3.9805856067687273e-04,                    0x1,                      0,                      0,+2.9191720581054688e+02,
+2.6750001395121217e+01,                   1606,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.9767012512177736e+01,-1.4697124251233070e+01,+1.1704728786136434e+02,+2.4497945308685303e+00,+6.6470047459006310e-03,+3.4065556974383071e-05,                    0x3,                      0,                      0,-1.1139006614685059e+01,+9.2270364761352539e+00,-9.6143491566181183e-02,+3.5230352659709752e-04,+1.0864743671845645e-04,-8.6888536543483497e-07,                    0x3,                      0,                      0,+2.7027722448110580e-02,-2.9005868360400200e-02,+2.6134209474548697e-04,-8.0256722867488861e-06,-2.1994199414621107e-05,-3.8170811603777111e-04,                    0x1,                      0,                      0,+2.9215829467773438e+02,
+2.6766668062657118e+01,                   1607,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.9581365686928578e+01,-1.4543344869854129e+01,+1.1704570067543436e+02,+2.4498004913330078e+00,+6.6488096490502357e-03,+3.4161595976911485e-05,                    0x3,                      0,                      0,-1.1138557434082031e+01,+9.2265539169311523e+00,-9.6165247261524200e-02,+3.5331273102201521e-04,+1.0829728853423148e-04,+5.7624356486485340e-06,                    0x3,                      0,                      0,+2.6907626539468765e-02,-2.8924740850925446e-02,+2.6045384583994746e-04,+6.0552261857083067e-05,-2.1008889234508388e-05,+3.9787925197742879e-04,                    0x1,                      0,                      0,+2.9239935302734375e+02,
+2.6783334730193019e+01,                   1608,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.9395726338179443e+01,-1.4389573523866018e+01,+1.1704411306677399e+02,+2.4498062133789062e+00,+6.6506071016192436e-03,+3.4151496947742999e-05,                    0x3,                      0,                      0,-1.1138110160827637e+01,+9.2260723114013672e+00,-9.6186921000480652e-02,+3.5322419716976583e-04,+1.0786395432660356e-04,-6.0590372186197783e-07,                    0x3,                      0,                      0,+2.6796890422701836e-02,-2.8830753639340401e-02,+2.5955817545764148e-04,-5.3120306802156847e-06,-2.6000050638685934e-05,-3.8210034836083651e-04,                    0x1,                      0,                      0,+2.9264041137695312e+02,
+2.6800001397728920e+01,                   1609,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.9210094429378046e+01,-1.4235810182574159e+01,+1.1704252504030360e+02,+2.4498121738433838e+00,+6.6524008288979530e-03,+3.4143362427130342e-05,                    0x3,                      0,                      0,-1.1137663841247559e+01,+9.2255926132202148e+00,-9.6208535134792328e-02,+3.5315589047968388e-04,+1.0761128942249343e-04,-4.8823437737155473e-07,                    0x3,                      0,                      0,+2.6686595752835274e-02,-2.8737513348460197e-02,+2.5866724899969995e-04,-4.0984014049172401e-06,-1.5159893337113317e-05,+7.0601604420517106e-06,                    0x1,                      0,                      0,+2.9288146972656250e+02,
+2.6816668065264821e+01,                   1610,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.9024469930458778e+01,-1.4082054832503850e+01,+1.1704093659343084e+02,+2.4498181343078613e+00,+6.6541871055960655e-03,+3.4245975257363170e-05,                    0x3,                      0,                      0,-1.1137220382690430e+01,+9.2251148223876953e+00,-9.6230067312717438e-02,+3.5423311055637896e-04,+1.0718181147240102e-04,+6.1569080571644008e-06,                    0x3,                      0,                      0,+2.6564994826912880e-02,-2.8656421229243279e-02,+2.5776916299946606e-04,+6.4633204601705074e-05,-2.5768675186554901e-05,+3.9870853652246296e-04,                    0x1,                      0,                      0,+2.9312249755859375e+02,
+2.6833334732800722e+01,                   1611,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.8838852807572756e+01,-1.3928307439617708e+01,+1.1703934772851684e+02,+2.4498240947723389e+00,+6.6559673286974430e-03,+3.4242457331856713e-05,                    0x3,                      0,                      0,-1.1136778831481934e+01,+9.2246379852294922e+00,-9.6251524984836578e-02,+3.5421247594058514e-04,+1.0681296407710761e-04,-2.1124448323917022e-07,                    0x3,                      0,                      0,+2.6453251019120216e-02,-2.8562881052494049e-02,+2.5686799199320376e-04,-1.2380768339426140e-06,-2.2130841898615472e-05,-3.8208914338611066e-04,                    0x1,                      0,                      0,+2.9336352539062500e+02,
+2.6850001400336623e+01,                   1612,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.8653243036284572e+01,-1.3774567983608828e+01,+1.1703775844937363e+02,+2.4498298168182373e+00,+6.6577433608472347e-03,+3.4240842069266364e-05,                    0x3,                      0,                      0,-1.1136339187622070e+01,+9.2241621017456055e+00,-9.6272930502891541e-02,+3.5421151551418006e-04,+1.0656792437657714e-04,-9.6750348177465639e-08,                    0x3,                      0,                      0,+2.6342010125517845e-02,-2.8470130637288094e-02,+2.5597205967642367e-04,-5.7625580751619054e-08,-1.4702381122333463e-05,+6.8696476773766335e-06,                    0x1,                      0,                      0,+2.9360455322265625e+02,
+2.6866668067872524e+01,                   1613,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.8467640579887089e+01,-1.3620836434141328e+01,+1.1703616875392785e+02,+2.4498357772827148e+00,+6.6595128737390041e-03,+3.4241438697790727e-05,                    0x3,                      0,                      0,-1.1135900497436523e+01,+9.2236881256103516e+00,-9.6294261515140533e-02,+3.5423331428319216e-04,+1.0617542284308001e-04,+3.5674357690140823e-08,                    0x3,                      0,                      0,+2.6230102404952049e-02,-2.8377259150147438e-02,+2.5507147074677050e-04,+1.3079260270387749e-06,-2.3550090190838091e-05,+7.9454821388935670e-06,                    0x1,                      0,                      0,+2.9384555053710938e+02,
+2.6883334735408425e+01,                   1614,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.8282045407983013e+01,-1.3467112777936970e+01,+1.1703457864255290e+02,+2.4498417377471924e+00,+6.6612754017114639e-03,+3.4352764487266541e-05,                    0x3,                      0,                      0,-1.1135464668273926e+01,+9.2232160568237305e+00,-9.6315503120422363e-02,+3.5540072713047266e-04,+1.0574545740382746e-04,+6.6796960709325504e-06,                    0x3,                      0,                      0,+2.6106886565685272e-02,-2.8296532109379768e-02,+2.5416363496333361e-04,+7.0044763560872525e-05,-2.5797924536163919e-05,+3.9864127757027745e-04,                    0x1,                      0,                      0,+2.9408654785156250e+02,
+2.6900001402944326e+01,                   1615,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.8096457486491815e+01,-1.3313396981236620e+01,+1.1703298811761510e+02,+2.4498476982116699e+00,+6.6630318760871887e-03,+3.4357937693130225e-05,                    0x3,                      0,                      0,-1.1135029792785645e+01,+9.2227449417114258e+00,-9.6336662769317627e-02,+3.5546981962397695e-04,+1.0537649359321222e-04,+3.1023614610603545e-07,                    0x3,                      0,                      0,+2.5993525981903076e-02,-2.8203347697854042e-02,+2.5325271417386830e-04,+4.1455496102571487e-06,-2.2137826817925088e-05,-3.8216757820919156e-04,                    0x1,                      0,                      0,+2.9432754516601562e+02,
+2.6916668070480227e+01,                   1616,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.7910876790749299e+01,-1.3159689024008610e+01,+1.1703139718291590e+02,+2.4498536586761475e+00,+6.6647841595113277e-03,+3.4364958992227912e-05,                    0x3,                      0,                      0,-1.1134597778320312e+01,+9.2222757339477539e+00,-9.6357777714729309e-02,+3.5555803333409131e-04,+1.0513095912756398e-04,+4.2136829847549961e-07,                    0x3,                      0,                      0,+2.5880668312311172e-02,-2.8110943734645844e-02,+2.5234697386622429e-04,+5.2928221521142405e-06,-1.4732067029399332e-05,+6.6679285737336613e-06,                    0x1,                      0,                      0,+2.9456851196289062e+02,
+2.6933334738016129e+01,                   1617,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.7725303283769925e+01,-1.3005988876140288e+01,+1.1702980583311644e+02,+2.4498596191406250e+00,+6.6665271297097206e-03,+3.4374053939245641e-05,                    0x3,                      0,                      0,-1.1134167671203613e+01,+9.2218074798583984e+00,-9.6378788352012634e-02,+3.5566760925576091e-04,+1.0458486940478906e-04,+5.4557483508688165e-07,                    0x3,                      0,                      0,+2.5765970349311829e-02,-2.8017420321702957e-02,+2.5142618687823415e-04,+6.5745548454287928e-06,-3.2765383366495371e-05,+7.4523918556224089e-06,                    0x1,                      0,                      0,+2.9480947875976562e+02,
+2.6950001405552030e+01,                   1618,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.7539736928422364e+01,-1.2852296507529026e+01,+1.1702821407723199e+02,+2.4498653411865234e+00,+6.6682673059403896e-03,+3.4385389881208539e-05,                    0x3,                      0,                      0,-1.1133739471435547e+01,+9.2213411331176758e+00,-9.6399761736392975e-02,+3.5580035182647407e-04,+1.0441192716825753e-04,+6.8024087340745609e-07,                    0x3,                      0,                      0,+2.5652296841144562e-02,-2.7925182133913040e-02,+2.5051552802324295e-04,+7.9645542427897453e-06,-1.0376533282396849e-05,+8.0799618444871157e-06,                    0x1,                      0,                      0,+2.9505044555664062e+02,
+2.6966668073087931e+01,                   1619,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.7354177699947222e+01,-1.2698611898435242e+01,+1.1702662191173056e+02,+2.4498713016510010e+00,+6.6700009629130363e-03,+3.4398919524392113e-05,                    0x3,                      0,                      0,-1.1133313179016113e+01,+9.2208766937255859e+00,-9.6420653164386749e-02,+3.5595570807345212e-04,+1.0401831968920305e-04,+8.1173169519388466e-07,                    0x3,                      0,                      0,+2.5537947192788124e-02,-2.7832813560962677e-02,+2.4960006703622639e-04,+9.3213739091879688e-06,-2.3616446924279444e-05,+7.8894490798120387e-06,                    0x1,                      0,                      0,+2.9529138183593750e+02,
+2.6983334740623832e+01,                   1620,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.7168625555386505e+01,-1.2544935025874519e+01,+1.1702502933831795e+02,+2.4498772621154785e+00,+6.6717285662889481e-03,+3.4523145586717874e-05,                    0x3,                      0,                      0,-1.1132888793945312e+01,+9.2204132080078125e+00,-9.6441470086574554e-02,+3.5725659108720720e-04,+1.0365488560637459e-04,+7.4535123530949932e-06,                    0x3,                      0,                      0,+2.5412803515791893e-02,-2.7753004804253578e-02,+2.4868187028914690e-04,+7.8052973549347371e-05,-2.1806043150718324e-05,+3.9850681787356734e-04,                    0x1,                      0,                      0,+2.9553231811523438e+02,
+2.7000001408159733e+01,                   1621,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.6983080472634981e+01,-1.2391265866701097e+01,+1.1702343635973908e+02,+2.4498832225799561e+00,+6.6734510473906994e-03,+3.4541175409685820e-05,                    0x3,                      0,                      0,-1.1132466316223145e+01,+9.2199516296386719e+00,-9.6462242305278778e-02,+3.5745848435908556e-04,+1.0336544801248237e-04,+1.0818108648891211e-06,                    0x3,                      0,                      0,+2.5298129767179489e-02,-2.7661245316267014e-02,+2.4776591453701258e-04,+1.2113595403207000e-05,-1.7366255633533001e-05,-3.8230206700973213e-04,                    0x1,                      0,                      0,+2.9577325439453125e+02,
