                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,                accMask,               accSpeed,           batteryState,            batteryRate,       displayLightMask,              fuelGauge,
+1.0333333872258663e+00,                     63,                      1,                      0,+1.5999834984540939e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.0500000547617674e+00,                     64,                      1,                      0,+1.7623109742999077e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.0666667222976685e+00,                     65,                      1,                      0,+1.9160803407430649e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.0833333898335695e+00,                     66,                      1,                      0,+2.0612588152289391e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.1000000573694706e+00,                     67,                      1,                      0,+2.1979408338665962e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.1166667249053717e+00,                     68,                      1,                      0,+2.3261545225977898e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.1333333924412727e+00,                     69,                      1,                      0,+2.4459917098283768e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.1500000599771738e+00,                     70,                      1,                      0,+2.5576071813702583e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.1666667275130749e+00,                     71,                      1,                      0,+2.6610262691974640e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.1833333950489759e+00,                     72,                      1,                      0,+2.7564024552702904e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.2000000625848770e+00,                     73,                      1,                      0,+2.8439536690711975e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.2166667301207781e+00,                     74,                      1,                      0,+2.9236396774649620e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.2333333976566792e+00,                     75,                      1,                      0,+2.9958074912428856e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.2500000651925802e+00,                     76,                      1,                      0,+3.0604820698499680e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.2666667327284813e+00,                     77,                      1,                      0,+3.1178822740912437e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.2833334002643824e+00,                     78,                      1,                      0,+3.1681638211011887e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.3000000678002834e+00,                     79,                      1,                      0,+3.2114837318658829e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.3166667353361845e+00,                     80,                      1,                      0,+3.2481286674737930e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.3333334028720856e+00,                     81,                      1,                      0,+3.2782588154077530e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.3500000704079866e+00,                     82,                      1,                      0,+3.3020358532667160e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.3666667379438877e+00,                     83,                      1,                      0,+3.3196873962879181e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.3833334054797888e+00,                     84,                      1,                      0,+3.3313799649477005e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.4000000730156898e+00,                     85,                      1,                      0,+3.3374104648828506e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.4166667405515909e+00,                     86,                      1,                      0,+3.3379502594470978e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.4333334080874920e+00,                     87,                      1,                      0,+3.3331733196973801e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.4500000756233931e+00,                     88,                      1,                      0,+3.3233854919672012e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.4666667431592941e+00,                     89,                      1,                      0,+3.3087663352489471e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.4833334106951952e+00,                     90,                      1,                      0,+3.2894995063543320e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.5000000782310963e+00,                     91,                      1,                      0,+3.2659005373716354e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.5166667457669973e+00,                     92,                      1,                      0,+3.2380953431129456e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.5333334133028984e+00,                     93,                      1,                      0,+3.2063420861959457e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.5500000808387995e+00,                     94,                      1,                      0,+3.1708382070064545e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.5666667483747005e+00,                     95,                      1,                      0,+3.1318496912717819e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.5833334159106016e+00,                     96,                      1,                      0,+3.0895819887518883e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.6000000834465027e+00,                     97,                      1,                      0,+3.0441798269748688e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.6166667509824038e+00,                     98,                      1,                      0,+2.9959207400679588e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.6333334185183048e+00,                     99,                      1,                      0,+2.9449580237269402e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.6500000860542059e+00,                    100,                      1,                      0,+2.8915125876665115e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.6666667535901070e+00,                    101,                      1,                      0,+2.8358099982142448e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.6833334211260080e+00,                    102,                      1,                      0,+2.7780158445239067e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7000000886619091e+00,                    103,                      1,                      0,+2.7182988822460175e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7166667561978102e+00,                    104,                      1,                      0,+2.6568969711661339e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7333334237337112e+00,                    105,                      1,                      0,+2.5939231738448143e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7500000912696123e+00,                    106,                      1,                      0,+2.5296233594417572e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7666667588055134e+00,                    107,                      1,                      0,+2.4641184136271477e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.7833334263414145e+00,                    108,                      1,                      0,+2.3975977674126625e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8000000938773155e+00,                    109,                      1,                      0,+2.3301903158426285e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8166667614132166e+00,                    110,                      1,                      0,+2.2620283067226410e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8333334289491177e+00,                    111,                      1,                      0,+2.1933773532509804e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8500000964850187e+00,                    112,                      1,                      0,+2.1242484450340271e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8666667640209198e+00,                    113,                      1,                      0,+2.0547853782773018e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.8833334315568209e+00,                    114,                      1,                      0,+1.9851991906762123e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9000000990927219e+00,                    115,                      1,                      0,+1.9155122339725494e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9166667666286230e+00,                    116,                      1,                      0,+1.8459422513842583e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9333334341645241e+00,                    117,                      1,                      0,+1.7765821889042854e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9500001017004251e+00,                    118,                      1,                      0,+1.7074629664421082e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9666667692363262e+00,                    119,                      1,                      0,+1.6386833041906357e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.9833334367722273e+00,                    120,                      1,                      0,+1.5704736113548279e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0000001043081284e+00,                    121,                      1,                      0,+1.5028092078864574e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0166667718440294e+00,                    122,                      1,                      0,+1.4357970096170902e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0333334393799305e+00,                    123,                      1,                      0,+1.3694819062948227e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0500001069158316e+00,                    124,                      1,                      0,+1.3040399178862572e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0666667744517326e+00,                    125,                      1,                      0,+1.2393919751048088e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.0833334419876337e+00,                    126,                      1,                      0,+1.1757182888686657e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1000001095235348e+00,                    127,                      1,                      0,+1.1130726896226406e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1166667770594358e+00,                    128,                      1,                      0,+1.0514462366700172e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1333334445953369e+00,                    129,                      1,                      0,+9.9089611321687698e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1500001121312380e+00,                    130,                      1,                      0,+9.3148117884993553e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1666667796671391e+00,                    131,                      1,                      0,+8.7326169013977051e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.1833334472030401e+00,                    132,                      1,                      0,+8.1623513251543045e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2000001147389412e+00,                    133,                      1,                      0,+7.6046437025070190e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2166667822748423e+00,                    134,                      1,                      0,+7.0601347833871841e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2333334498107433e+00,                    135,                      1,                      0,+6.5275435335934162e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2500001173466444e+00,                    136,                      1,                      0,+6.0088150203227997e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2666667848825455e+00,                    137,                      1,                      0,+5.5033317767083645e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.2833334524184465e+00,                    138,                      1,                      0,+5.0111212767660618e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3000001199543476e+00,                    139,                      1,                      0,+4.5328633859753609e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3166667874902487e+00,                    140,                      1,                      0,+4.0679536759853363e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3333334550261497e+00,                    141,                      1,                      0,+3.6164335906505585e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3500001225620508e+00,                    142,                      1,                      0,+3.1789930071681738e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3666667900979519e+00,                    143,                      1,                      0,+2.7550347149372101e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.3833334576338530e+00,                    144,                      1,                      0,+2.3446050472557545e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4000001251697540e+00,                    145,                      1,                      0,+1.9477504538372159e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4166667927056551e+00,                    146,                      1,                      0,+1.5645165694877505e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4333334602415562e+00,                    147,                      1,                      0,+1.1943023419007659e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4500001277774572e+00,                    148,                      1,                      0,+8.3779101260006428e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4666667953133583e+00,                    149,                      1,                      0,+4.9437611596658826e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.4833334628492594e+00,                    150,                      1,                      0,+1.6408816736657172e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5000001303851604e+00,                    151,                      1,                      0,-1.5369072207249701e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5166667979210615e+00,                    152,                      1,                      0,-4.5894098002463579e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5333334654569626e+00,                    153,                      1,                      0,-7.5164786539971828e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5500001329928637e+00,                    154,                      1,                      0,-1.0318038985133171e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5666668005287647e+00,                    155,                      1,                      0,-1.3000539038330317e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5833334680646658e+00,                    156,                      1,                      0,-1.5557639999315143e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6000001356005669e+00,                    157,                      1,                      0,-1.8008836777880788e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6166668031364679e+00,                    158,                      1,                      0,-2.0341551862657070e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6333334706723690e+00,                    159,                      1,                      0,-2.2562565281987190e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6500001382082701e+00,                    160,                      1,                      0,-2.4672355502843857e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6666668057441711e+00,                    161,                      1,                      0,-2.6684382464736700e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6833334732800722e+00,                    162,                      1,                      0,-2.8586455155164003e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7000001408159733e+00,                    163,                      1,                      0,-3.0385777354240417e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7166668083518744e+00,                    164,                      1,                      0,-3.2089706510305405e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7333334758877754e+00,                    165,                      1,                      0,-3.3692829310894012e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7500001434236765e+00,                    166,                      1,                      0,-3.5209155175834894e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7666668109595776e+00,                    167,                      1,                      0,-3.6627079825848341e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7833334784954786e+00,                    168,                      1,                      0,-3.7960831541568041e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.8000001460313797e+00,                    169,                      1,                      0,-3.9211860857903957e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.8166668135672808e+00,                    170,                      1,                      0,-4.0375124663114548e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.8333334811031818e+00,                    171,                      1,                      0,-4.1458504274487495e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.8500001486390829e+00,                    172,                      1,                      0,-4.2463592253625393e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.8666668161749840e+00,                    173,                      1,                      0,-4.3398477137088776e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.8833334837108850e+00,                    174,                      1,                      0,-4.4252034276723862e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.9000001512467861e+00,                    175,                      1,                      0,-4.5038969255983829e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.9166668187826872e+00,                    176,                      1,                      0,-4.5754797756671906e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.9333334863185883e+00,                    177,                      1,                      0,-4.6401522122323513e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.9500001538544893e+00,                    178,                      1,                      0,-4.6981242485344410e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.9666668213903904e+00,                    179,                      1,                      0,-4.7502601519227028e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.9833334889262915e+00,                    180,                      1,                      0,-4.7961412928998470e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+3.0000001564621925e+00,                    181,                      1,                      0,-4.8366431146860123e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+3.0166668239980936e+00,                    182,                      1,                      0,-4.8707155510783195e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
